INPUT:string1	INPUT:string2	OUTPUT:length	GOLDEN:length	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted	ASSIGNMENT:reward
JMCYPGB	JMSCYB	5	5			https://platform.toloka.ai/task/41565705/00027a3e09--6516f8372d0529346beaafc5	00027a3e09--6516f3589ed8a304702aa867	00027a3e09--6516f8372d0529346beaafc5	00027a3e09--6516f8372d0529346beaafad	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T16:15:51.566	2023-09-29T16:17:02.515	2023-09-29T16:17:02.515	0.0290000000
RWJHR	NKWEAPMSHIYM	2				https://platform.toloka.ai/task/41565705/00027a3e09--6516f8372d0529346beaafc5	00027a3e09--6516f36c15b13a5af6053980	00027a3e09--6516f8372d0529346beaafc5	00027a3e09--6516f8372d0529346beaafad	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T16:15:51.566	2023-09-29T16:17:02.515	2023-09-29T16:17:02.515	0.0290000000
ZHHWHXVMPYCPZQKNFD	IZDJEERRWSNTQGWOYHUYFFLIXYG	4				https://platform.toloka.ai/task/41565705/00027a3e09--6516f8372d0529346beaafc5	00027a3e09--6516f36d15b13a5af60539e9	00027a3e09--6516f8372d0529346beaafc5	00027a3e09--6516f8372d0529346beaafad	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T16:15:51.566	2023-09-29T16:17:02.515	2023-09-29T16:17:02.515	0.0290000000
ETZWYRWEKQPJLU	OEOPDQRI	2				https://platform.toloka.ai/task/41565705/00027a3e09--6516f84017aed1610eff6975	00027a3e09--6516f36d15b13a5af60539f5	00027a3e09--6516f84017aed1610eff6975	00027a3e09--6516f84017aed1610eff6971	3991dd4688a05a10333c4bbc9947b636	APPROVED	2023-09-29T16:16:00.848	2023-09-29T16:17:21.430	2023-09-29T16:17:21.430	0.0290000000
CLYUXYBX	JSCLYUY	5	5			https://platform.toloka.ai/task/41565705/00027a3e09--6516f84017aed1610eff6975	00027a3e09--6516f3589ed8a304702aa86b	00027a3e09--6516f84017aed1610eff6975	00027a3e09--6516f84017aed1610eff6971	3991dd4688a05a10333c4bbc9947b636	APPROVED	2023-09-29T16:16:00.848	2023-09-29T16:17:21.430	2023-09-29T16:17:21.430	0.0290000000
EMOUSGYMFHAU	UDUGLTMHSTLLJBJDVRWRUW	2				https://platform.toloka.ai/task/41565705/00027a3e09--6516f84017aed1610eff6975	00027a3e09--6516f36d15b13a5af60539db	00027a3e09--6516f84017aed1610eff6975	00027a3e09--6516f84017aed1610eff6971	3991dd4688a05a10333c4bbc9947b636	APPROVED	2023-09-29T16:16:00.848	2023-09-29T16:17:21.430	2023-09-29T16:17:21.430	0.0290000000
WMIJETOPDXRXLHLLISPKOIQVMDSVUMF	OHFHUWTYZPK	9				https://platform.toloka.ai/task/41565705/00027a3e09--6516f84ebded9655b67f9354	00027a3e09--6516f36d15b13a5af60539f9	00027a3e09--6516f84ebded9655b67f9354	00027a3e09--6516f84ebded9655b67f9352	55afaae2a778b0a81be24e7c39608745	APPROVED	2023-09-29T16:16:14.712	2023-09-29T16:19:28.001	2023-09-29T16:19:28.001	0.0290000000
DYLI	SVETDCGL	2	2			https://platform.toloka.ai/task/41565705/00027a3e09--6516f84ebded9655b67f9354	00027a3e09--6516f3589ed8a304702aa865	00027a3e09--6516f84ebded9655b67f9354	00027a3e09--6516f84ebded9655b67f9352	55afaae2a778b0a81be24e7c39608745	APPROVED	2023-09-29T16:16:14.712	2023-09-29T16:19:28.001	2023-09-29T16:19:28.001	0.0290000000
RDZCNGSBVOPODNPBAYRWRJNYAHGXQKURGELIZN	VZXYLTFIVSZZKJLKIJWDTQTOY	12				https://platform.toloka.ai/task/41565705/00027a3e09--6516f84ebded9655b67f9354	00027a3e09--6516f36d15b13a5af60539c9	00027a3e09--6516f84ebded9655b67f9354	00027a3e09--6516f84ebded9655b67f9352	55afaae2a778b0a81be24e7c39608745	APPROVED	2023-09-29T16:16:14.712	2023-09-29T16:19:28.001	2023-09-29T16:19:28.001	0.0290000000
GHTCIFNPDZDDRZEGUAGAONLYVEH	IJKZ	2				https://platform.toloka.ai/task/41565705/00027a3e09--6516f860bded9655b67f9660	00027a3e09--6516f36d15b13a5af60539ff	00027a3e09--6516f860bded9655b67f9660	00027a3e09--6516f860bded9655b67f965a	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T16:16:32.695	2023-09-29T16:17:47.390	2023-09-29T16:17:47.390	0.0290000000
JMCYPGB	JMSCYB	5	5			https://platform.toloka.ai/task/41565705/00027a3e09--6516f860bded9655b67f9660	00027a3e09--6516f3589ed8a304702aa867	00027a3e09--6516f860bded9655b67f9660	00027a3e09--6516f860bded9655b67f965a	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T16:16:32.695	2023-09-29T16:17:47.390	2023-09-29T16:17:47.390	0.0290000000
DMQDEMSXYTXFTALFPQCPANRVXEYXPXQNOGMD	EWYOB	3				https://platform.toloka.ai/task/41565705/00027a3e09--6516f860bded9655b67f9660	00027a3e09--6516f36d15b13a5af60539b1	00027a3e09--6516f860bded9655b67f9660	00027a3e09--6516f860bded9655b67f965a	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T16:16:32.695	2023-09-29T16:17:47.390	2023-09-29T16:17:47.390	0.0290000000
JOU	FQJMCXUN	2	2			https://platform.toloka.ai/task/41565705/00027a3e09--6516f8828879a44e70266641	00027a3e09--6516f3589ed8a304702aa863	00027a3e09--6516f8828879a44e70266641	00027a3e09--6516f8828879a44e70266638	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T16:17:06.217	2023-09-29T16:18:27.177	2023-09-29T16:18:27.177	0.0290000000
WOWXKKFFLDMTXLW	FBYNAXCAZGBWAL	3				https://platform.toloka.ai/task/41565705/00027a3e09--6516f8828879a44e70266641	00027a3e09--6516f36c15b13a5af605396c	00027a3e09--6516f8828879a44e70266641	00027a3e09--6516f8828879a44e70266638	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T16:17:06.217	2023-09-29T16:18:27.177	2023-09-29T16:18:27.177	0.0290000000
THJCCMTNRRHSXHVTKNMSMPGDQ	HWBSEXQGWRATTTASCYOQVDNI	4				https://platform.toloka.ai/task/41565705/00027a3e09--6516f8828879a44e70266641	00027a3e09--6516f36c15b13a5af605398c	00027a3e09--6516f8828879a44e70266641	00027a3e09--6516f8828879a44e70266638	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T16:17:06.217	2023-09-29T16:18:27.177	2023-09-29T16:18:27.177	0.0290000000
NGFUX	NQGUX	4	4			https://platform.toloka.ai/task/41565705/00027a3e09--6516f88d827c067dd034227a	00027a3e09--6516f3589ed8a304702aa85f	00027a3e09--6516f88d827c067dd034227a	00027a3e09--6516f88d827c067dd0342276	9dec9ff7db0fc449f6d6f07a673ff5d6	APPROVED	2023-09-29T16:17:17.876	2023-09-29T16:22:03.352	2023-09-29T16:22:03.352	0.0290000000
ISOGEVZOTTUQDOCK	BZGXQTGWLECXUEZPVWIKQILONSZ	4				https://platform.toloka.ai/task/41565705/00027a3e09--6516f88d827c067dd034227a	00027a3e09--6516f36d15b13a5af6053a41	00027a3e09--6516f88d827c067dd034227a	00027a3e09--6516f88d827c067dd0342276	9dec9ff7db0fc449f6d6f07a673ff5d6	APPROVED	2023-09-29T16:17:17.876	2023-09-29T16:22:03.352	2023-09-29T16:22:03.352	0.0290000000
URJPNRMUAOWXACQXMYGLOEXGUEMN	WVUTRYGKPCYDNIDXQDBOHEGRKWUUVJHEJWTVW	8				https://platform.toloka.ai/task/41565705/00027a3e09--6516f88d827c067dd034227a	00027a3e09--6516f36c15b13a5af6053986	00027a3e09--6516f88d827c067dd034227a	00027a3e09--6516f88d827c067dd0342276	9dec9ff7db0fc449f6d6f07a673ff5d6	APPROVED	2023-09-29T16:17:17.876	2023-09-29T16:22:03.352	2023-09-29T16:22:03.352	0.0290000000
UJTSX	FQYYIJWYB	1	1			https://platform.toloka.ai/task/41565705/00027a3e09--6516f8929ed8a304702bab30	00027a3e09--6516f3589ed8a304702aa851	00027a3e09--6516f8929ed8a304702bab30	00027a3e09--6516f8929ed8a304702bab2d	3991dd4688a05a10333c4bbc9947b636	APPROVED	2023-09-29T16:17:22.992	2023-09-29T16:18:25.595	2023-09-29T16:18:25.595	0.0290000000
DMQDEMSXYTXFTALFPQCPANRVXEYXPXQNOGMD	EWYOB	3				https://platform.toloka.ai/task/41565705/00027a3e09--6516f8929ed8a304702bab30	00027a3e09--6516f36d15b13a5af60539b1	00027a3e09--6516f8929ed8a304702bab30	00027a3e09--6516f8929ed8a304702bab2d	3991dd4688a05a10333c4bbc9947b636	APPROVED	2023-09-29T16:17:22.992	2023-09-29T16:18:25.595	2023-09-29T16:18:25.595	0.0290000000
MWFDUIHKJSRYUDTDBLXTNXZEMBC	BCF	2				https://platform.toloka.ai/task/41565705/00027a3e09--6516f8929ed8a304702bab30	00027a3e09--6516f36d15b13a5af60539bb	00027a3e09--6516f8929ed8a304702bab30	00027a3e09--6516f8929ed8a304702bab2d	3991dd4688a05a10333c4bbc9947b636	APPROVED	2023-09-29T16:17:22.992	2023-09-29T16:18:25.595	2023-09-29T16:18:25.595	0.0290000000
EUK	RAOGJH	0				https://platform.toloka.ai/task/41565705/00027a3e09--6516f89915b13a5af606254d	00027a3e09--6516f36c15b13a5af605397e	00027a3e09--6516f89915b13a5af606254d	00027a3e09--6516f89915b13a5af6062529	d22ad0df983f4e7185aef69b171aea86	APPROVED	2023-09-29T16:17:29.574	2023-09-29T16:18:35.411	2023-09-29T16:18:35.411	0.0290000000
HNPUSKVDLLLKOS	VQJSBYODNEITFC	1				https://platform.toloka.ai/task/41565705/00027a3e09--6516f89915b13a5af606254d	00027a3e09--6516f36c15b13a5af6053978	00027a3e09--6516f89915b13a5af606254d	00027a3e09--6516f89915b13a5af6062529	d22ad0df983f4e7185aef69b171aea86	APPROVED	2023-09-29T16:17:29.574	2023-09-29T16:18:35.411	2023-09-29T16:18:35.411	0.0290000000
KXCSM	TNOHVLHULSTIZKT	1	1			https://platform.toloka.ai/task/41565705/00027a3e09--6516f89915b13a5af606254d	00027a3e09--6516f3589ed8a304702aa853	00027a3e09--6516f89915b13a5af606254d	00027a3e09--6516f89915b13a5af6062529	d22ad0df983f4e7185aef69b171aea86	APPROVED	2023-09-29T16:17:29.574	2023-09-29T16:18:35.411	2023-09-29T16:18:35.411	0.0290000000
URJPNRMUAOWXACQXMYGLOEXGUEMN	WVUTRYGKPCYDNIDXQDBOHEGRKWUUVJHEJWTVW	5				https://platform.toloka.ai/task/41565705/00027a3e09--6516f89a458ad076cf28f88f	00027a3e09--6516f36c15b13a5af6053986	00027a3e09--6516f89a458ad076cf28f88f	00027a3e09--6516f89a458ad076cf28f88d	f61f54f806340f8fbe22fc0fbed63a78	APPROVED	2023-09-29T16:17:30.572	2023-09-29T16:20:03.140	2023-09-29T16:20:03.140	0.0290000000
KXCSM	TNOHVLHULSTIZKT	1	1			https://platform.toloka.ai/task/41565705/00027a3e09--6516f89a458ad076cf28f88f	00027a3e09--6516f3589ed8a304702aa853	00027a3e09--6516f89a458ad076cf28f88f	00027a3e09--6516f89a458ad076cf28f88d	f61f54f806340f8fbe22fc0fbed63a78	APPROVED	2023-09-29T16:17:30.572	2023-09-29T16:20:03.140	2023-09-29T16:20:03.140	0.0290000000
GHTCIFNPDZDDRZEGUAGAONLYVEH	IJKZ	2				https://platform.toloka.ai/task/41565705/00027a3e09--6516f89a458ad076cf28f88f	00027a3e09--6516f36d15b13a5af60539ff	00027a3e09--6516f89a458ad076cf28f88f	00027a3e09--6516f89a458ad076cf28f88d	f61f54f806340f8fbe22fc0fbed63a78	APPROVED	2023-09-29T16:17:30.572	2023-09-29T16:20:03.140	2023-09-29T16:20:03.140	0.0290000000
EUK	RAOGJH	0				https://platform.toloka.ai/task/41565705/00027a3e09--6516f8ad2d0529346beadad7	00027a3e09--6516f36c15b13a5af605397e	00027a3e09--6516f8ad2d0529346beadad7	00027a3e09--6516f8ac2d0529346beadad4	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T16:17:49.022	2023-09-29T16:18:46.193	2023-09-29T16:18:46.193	0.0290000000
QYECGRWLA	JTPERUNJKMQOANAOCHHNSDGSZLHR	4				https://platform.toloka.ai/task/41565705/00027a3e09--6516f8ad2d0529346beadad7	00027a3e09--6516f36d15b13a5af60539df	00027a3e09--6516f8ad2d0529346beadad7	00027a3e09--6516f8ac2d0529346beadad4	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T16:17:49.022	2023-09-29T16:18:46.193	2023-09-29T16:18:46.193	0.0290000000
OGK	MLDIFUTYN	0	0			https://platform.toloka.ai/task/41565705/00027a3e09--6516f8ad2d0529346beadad7	00027a3e09--6516f3589ed8a304702aa85b	00027a3e09--6516f8ad2d0529346beadad7	00027a3e09--6516f8ac2d0529346beadad4	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T16:17:49.022	2023-09-29T16:18:46.193	2023-09-29T16:18:46.193	0.0290000000
QATVTRSZYCSGMESCZCOMDLYOITFSLCCICRDAP	VOKNBYKOQRJSKAL	2				https://platform.toloka.ai/task/41565705/00027a3e09--6516f8b1458ad076cf28ff52	00027a3e09--6516f36d15b13a5af60539c7	00027a3e09--6516f8b1458ad076cf28ff52	00027a3e09--6516f8b1458ad076cf28ff4f	bce875d8367f248de43a2a968e63792a	APPROVED	2023-09-29T16:17:53.444	2023-09-29T16:18:37.508	2023-09-29T16:18:37.508	0.0290000000
DMQDEMSXYTXFTALFPQCPANRVXEYXPXQNOGMD	EWYOB	3				https://platform.toloka.ai/task/41565705/00027a3e09--6516f8b1458ad076cf28ff52	00027a3e09--6516f36d15b13a5af60539b1	00027a3e09--6516f8b1458ad076cf28ff52	00027a3e09--6516f8b1458ad076cf28ff4f	bce875d8367f248de43a2a968e63792a	APPROVED	2023-09-29T16:17:53.444	2023-09-29T16:18:37.508	2023-09-29T16:18:37.508	0.0290000000
DYLI	SVETDCGL	2	2			https://platform.toloka.ai/task/41565705/00027a3e09--6516f8b1458ad076cf28ff52	00027a3e09--6516f3589ed8a304702aa865	00027a3e09--6516f8b1458ad076cf28ff52	00027a3e09--6516f8b1458ad076cf28ff4f	bce875d8367f248de43a2a968e63792a	APPROVED	2023-09-29T16:17:53.444	2023-09-29T16:18:37.508	2023-09-29T16:18:37.508	0.0290000000
APVUBJSN	AVBEJS	5	5			https://platform.toloka.ai/task/41565705/00027a3e09--6516f8d494b89b3e3a6ceb44	00027a3e09--6516f3589ed8a304702aa869	00027a3e09--6516f8d494b89b3e3a6ceb44	00027a3e09--6516f8d494b89b3e3a6ceb42	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T16:18:28.720	2023-09-29T16:19:57.865	2023-09-29T16:19:57.865	0.0290000000
QATVTRSZYCSGMESCZCOMDLYOITFSLCCICRDAP	VOKNBYKOQRJSKAL	4				https://platform.toloka.ai/task/41565705/00027a3e09--6516f8d494b89b3e3a6ceb44	00027a3e09--6516f36d15b13a5af60539c7	00027a3e09--6516f8d494b89b3e3a6ceb44	00027a3e09--6516f8d494b89b3e3a6ceb42	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T16:18:28.720	2023-09-29T16:19:57.865	2023-09-29T16:19:57.865	0.0290000000
OKXVWQFSVBBAQWGWKRL	MJBXKNUXRDSGTHOSPQPNMHP	2				https://platform.toloka.ai/task/41565705/00027a3e09--6516f8d494b89b3e3a6ceb44	00027a3e09--6516f36c15b13a5af6053976	00027a3e09--6516f8d494b89b3e3a6ceb44	00027a3e09--6516f8d494b89b3e3a6ceb42	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T16:18:28.720	2023-09-29T16:19:57.865	2023-09-29T16:19:57.865	0.0290000000
ZKFTGXERUADDUIVW	ARFYLDADNQBI	4				https://platform.toloka.ai/task/41565705/00027a3e09--6516f8df9ed8a304702bb651	00027a3e09--6516f36d15b13a5af60539dd	00027a3e09--6516f8df9ed8a304702bb651	00027a3e09--6516f8df9ed8a304702bb641	bce875d8367f248de43a2a968e63792a	APPROVED	2023-09-29T16:18:39.446	2023-09-29T16:19:38.281	2023-09-29T16:19:38.281	0.0290000000
UJTSX	FQYYIJWYB	1	1			https://platform.toloka.ai/task/41565705/00027a3e09--6516f8df9ed8a304702bb651	00027a3e09--6516f3589ed8a304702aa851	00027a3e09--6516f8df9ed8a304702bb651	00027a3e09--6516f8df9ed8a304702bb641	bce875d8367f248de43a2a968e63792a	APPROVED	2023-09-29T16:18:39.446	2023-09-29T16:19:38.281	2023-09-29T16:19:38.281	0.0290000000
XHEAPARXVBGSTXIMHZIAUCWTYPTKA	YAXYNWFTHWDYMITSOAOVFEBH	4				https://platform.toloka.ai/task/41565705/00027a3e09--6516f8df9ed8a304702bb651	00027a3e09--6516f36d15b13a5af60539ad	00027a3e09--6516f8df9ed8a304702bb651	00027a3e09--6516f8df9ed8a304702bb641	bce875d8367f248de43a2a968e63792a	APPROVED	2023-09-29T16:18:39.446	2023-09-29T16:19:38.281	2023-09-29T16:19:38.281	0.0290000000
ZKFTGXERUADDUIVW	ARFYLDADNQBI	5				https://platform.toloka.ai/task/41565705/00027a3e09--6516f8e002bac216571ec91a	00027a3e09--6516f36d15b13a5af60539dd	00027a3e09--6516f8e002bac216571ec91a	00027a3e09--6516f8e002bac216571ec918	d22ad0df983f4e7185aef69b171aea86	APPROVED	2023-09-29T16:18:40.353	2023-09-29T16:20:13.687	2023-09-29T16:20:13.687	0.0290000000
QYECGRWLA	JTPERUNJKMQOANAOCHHNSDGSZLHR	5				https://platform.toloka.ai/task/41565705/00027a3e09--6516f8e002bac216571ec91a	00027a3e09--6516f36d15b13a5af60539df	00027a3e09--6516f8e002bac216571ec91a	00027a3e09--6516f8e002bac216571ec918	d22ad0df983f4e7185aef69b171aea86	APPROVED	2023-09-29T16:18:40.353	2023-09-29T16:20:13.687	2023-09-29T16:20:13.687	0.0290000000
VXHECJ	PHBECX	1	3			https://platform.toloka.ai/task/41565705/00027a3e09--6516f8e002bac216571ec91a	00027a3e09--6516f3589ed8a304702aa859	00027a3e09--6516f8e002bac216571ec91a	00027a3e09--6516f8e002bac216571ec918	d22ad0df983f4e7185aef69b171aea86	APPROVED	2023-09-29T16:18:40.353	2023-09-29T16:20:13.687	2023-09-29T16:20:13.687	0.0290000000
BVRVYG	BRVXG	4	4			https://platform.toloka.ai/task/41565705/00027a3e09--6516f8e9827c067dd0343095	00027a3e09--6516f3589ed8a304702aa86d	00027a3e09--6516f8e9827c067dd0343095	00027a3e09--6516f8e9827c067dd0343093	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T16:18:49.519	2023-09-29T16:19:45.410	2023-09-29T16:19:45.410	0.0290000000
ZHHWHXVMPYCPZQKNFD	IZDJEERRWSNTQGWOYHUYFFLIXYG	5				https://platform.toloka.ai/task/41565705/00027a3e09--6516f8e9827c067dd0343095	00027a3e09--6516f36d15b13a5af60539e9	00027a3e09--6516f8e9827c067dd0343095	00027a3e09--6516f8e9827c067dd0343093	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T16:18:49.519	2023-09-29T16:19:45.410	2023-09-29T16:19:45.410	0.0290000000
QATVTRSZYCSGMESCZCOMDLYOITFSLCCICRDAP	VOKNBYKOQRJSKAL	6				https://platform.toloka.ai/task/41565705/00027a3e09--6516f8e9827c067dd0343095	00027a3e09--6516f36d15b13a5af60539c7	00027a3e09--6516f8e9827c067dd0343095	00027a3e09--6516f8e9827c067dd0343093	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T16:18:49.519	2023-09-29T16:19:45.410	2023-09-29T16:19:45.410	0.0290000000
QYECGRWLA	JTPERUNJKMQOANAOCHHNSDGSZLHR	7				https://platform.toloka.ai/task/41565705/00027a3e09--6516f913495d233df33db446	00027a3e09--6516f36d15b13a5af60539df	00027a3e09--6516f913495d233df33db446	00027a3e09--6516f913495d233df33db443	55afaae2a778b0a81be24e7c39608745	APPROVED	2023-09-29T16:19:31.579	2023-09-29T16:20:56.504	2023-09-29T16:20:56.504	0.0290000000
ZHHWHXVMPYCPZQKNFD	IZDJEERRWSNTQGWOYHUYFFLIXYG	8				https://platform.toloka.ai/task/41565705/00027a3e09--6516f913495d233df33db446	00027a3e09--6516f36d15b13a5af60539e9	00027a3e09--6516f913495d233df33db446	00027a3e09--6516f913495d233df33db443	55afaae2a778b0a81be24e7c39608745	APPROVED	2023-09-29T16:19:31.579	2023-09-29T16:20:56.504	2023-09-29T16:20:56.504	0.0290000000
RXTEN	RDTRENI	4	4			https://platform.toloka.ai/task/41565705/00027a3e09--6516f913495d233df33db446	00027a3e09--6516f3589ed8a304702aa871	00027a3e09--6516f913495d233df33db446	00027a3e09--6516f913495d233df33db443	55afaae2a778b0a81be24e7c39608745	APPROVED	2023-09-29T16:19:31.579	2023-09-29T16:20:56.504	2023-09-29T16:20:56.504	0.0290000000
GHTCIFNPDZDDRZEGUAGAONLYVEH	IJKZ	2				https://platform.toloka.ai/task/41565705/00027a3e09--6516f91ce4173738521e3bc4	00027a3e09--6516f36d15b13a5af60539ff	00027a3e09--6516f91ce4173738521e3bc4	00027a3e09--6516f91ce4173738521e3bbe	bce875d8367f248de43a2a968e63792a	APPROVED	2023-09-29T16:19:40.287	2023-09-29T16:20:39.503	2023-09-29T16:20:39.503	0.0290000000
ZHHWHXVMPYCPZQKNFD	IZDJEERRWSNTQGWOYHUYFFLIXYG	4				https://platform.toloka.ai/task/41565705/00027a3e09--6516f91ce4173738521e3bc4	00027a3e09--6516f36d15b13a5af60539e9	00027a3e09--6516f91ce4173738521e3bc4	00027a3e09--6516f91ce4173738521e3bbe	bce875d8367f248de43a2a968e63792a	APPROVED	2023-09-29T16:19:40.287	2023-09-29T16:20:39.503	2023-09-29T16:20:39.503	0.0290000000
VXHECJ	PHBECX	1	3			https://platform.toloka.ai/task/41565705/00027a3e09--6516f91ce4173738521e3bc4	00027a3e09--6516f3589ed8a304702aa859	00027a3e09--6516f91ce4173738521e3bc4	00027a3e09--6516f91ce4173738521e3bbe	bce875d8367f248de43a2a968e63792a	APPROVED	2023-09-29T16:19:40.287	2023-09-29T16:20:39.503	2023-09-29T16:20:39.503	0.0290000000
CBVTWF	XRYXVWBDI	2	2			https://platform.toloka.ai/task/41565705/00027a3e09--6516f92317aed1610eff90fe	00027a3e09--6516f3589ed8a304702aa84d	00027a3e09--6516f92317aed1610eff90fe	00027a3e09--6516f92317aed1610eff90fc	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T16:19:47.237	2023-09-29T16:20:46.886	2023-09-29T16:20:46.886	0.0290000000
EMOUSGYMFHAU	UDUGLTMHSTLLJBJDVRWRUW	5				https://platform.toloka.ai/task/41565705/00027a3e09--6516f92317aed1610eff90fe	00027a3e09--6516f36d15b13a5af60539db	00027a3e09--6516f92317aed1610eff90fe	00027a3e09--6516f92317aed1610eff90fc	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T16:19:47.237	2023-09-29T16:20:46.886	2023-09-29T16:20:46.886	0.0290000000
SCTDTRGPRIWUUYGBVQYLGGIQ	KPJLPAD	2				https://platform.toloka.ai/task/41565705/00027a3e09--6516f92317aed1610eff90fe	00027a3e09--6516f36d15b13a5af60539cb	00027a3e09--6516f92317aed1610eff90fe	00027a3e09--6516f92317aed1610eff90fc	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T16:19:47.237	2023-09-29T16:20:46.886	2023-09-29T16:20:46.886	0.0290000000
KXCSM	TNOHVLHULSTIZKT	1	1			https://platform.toloka.ai/task/41565705/00027a3e09--6516f923e4173738521e3de4	00027a3e09--6516f3589ed8a304702aa853	00027a3e09--6516f923e4173738521e3de4	00027a3e09--6516f923e4173738521e3dde	3991dd4688a05a10333c4bbc9947b636	APPROVED	2023-09-29T16:19:47.993	2023-09-29T16:20:31.148	2023-09-29T16:20:31.148	0.0290000000
WMIJETOPDXRXLHLLISPKOIQVMDSVUMF	OHFHUWTYZPK	3				https://platform.toloka.ai/task/41565705/00027a3e09--6516f923e4173738521e3de4	00027a3e09--6516f36d15b13a5af60539f9	00027a3e09--6516f923e4173738521e3de4	00027a3e09--6516f923e4173738521e3dde	3991dd4688a05a10333c4bbc9947b636	APPROVED	2023-09-29T16:19:47.993	2023-09-29T16:20:31.148	2023-09-29T16:20:31.148	0.0290000000
UVUYYFQ	PXWKPZIXVQXCPKY	1				https://platform.toloka.ai/task/41565705/00027a3e09--6516f923e4173738521e3de4	00027a3e09--6516f36d15b13a5af6053a39	00027a3e09--6516f923e4173738521e3de4	00027a3e09--6516f923e4173738521e3dde	3991dd4688a05a10333c4bbc9947b636	APPROVED	2023-09-29T16:19:47.993	2023-09-29T16:20:31.148	2023-09-29T16:20:31.148	0.0290000000
UVUYYFQ	PXWKPZIXVQXCPKY	2				https://platform.toloka.ai/task/41565705/00027a3e09--6516f92f827c067dd034410c	00027a3e09--6516f36d15b13a5af6053a39	00027a3e09--6516f92f827c067dd034410c	00027a3e09--6516f92f827c067dd03440fb	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T16:19:59.635	2023-09-29T16:20:47.213	2023-09-29T16:20:47.213	0.0290000000
ZKFTGXERUADDUIVW	ARFYLDADNQBI	4				https://platform.toloka.ai/task/41565705/00027a3e09--6516f92f827c067dd034410c	00027a3e09--6516f36d15b13a5af60539dd	00027a3e09--6516f92f827c067dd034410c	00027a3e09--6516f92f827c067dd03440fb	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T16:19:59.635	2023-09-29T16:20:47.213	2023-09-29T16:20:47.213	0.0290000000
CLYUXYBX	JSCLYUY	5	5			https://platform.toloka.ai/task/41565705/00027a3e09--6516f92f827c067dd034410c	00027a3e09--6516f3589ed8a304702aa86b	00027a3e09--6516f92f827c067dd034410c	00027a3e09--6516f92f827c067dd03440fb	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T16:19:59.635	2023-09-29T16:20:47.213	2023-09-29T16:20:47.213	0.0290000000
EMOUSGYMFHAU	UDUGLTMHSTLLJBJDVRWRUW	2				https://platform.toloka.ai/task/41565705/00027a3e09--6516f9368879a44e702686f2	00027a3e09--6516f36d15b13a5af60539db	00027a3e09--6516f9368879a44e702686f2	00027a3e09--6516f9368879a44e702686f0	f61f54f806340f8fbe22fc0fbed63a78	APPROVED	2023-09-29T16:20:06.994	2023-09-29T16:23:02.767	2023-09-29T16:23:02.767	0.0290000000
XHEAPARXVBGSTXIMHZIAUCWTYPTKA	YAXYNWFTHWDYMITSOAOVFEBH	6				https://platform.toloka.ai/task/41565705/00027a3e09--6516f9368879a44e702686f2	00027a3e09--6516f36d15b13a5af60539ad	00027a3e09--6516f9368879a44e702686f2	00027a3e09--6516f9368879a44e702686f0	f61f54f806340f8fbe22fc0fbed63a78	APPROVED	2023-09-29T16:20:06.994	2023-09-29T16:23:02.767	2023-09-29T16:23:02.767	0.0290000000
RXTEN	RDTRENI	4	4			https://platform.toloka.ai/task/41565705/00027a3e09--6516f9368879a44e702686f2	00027a3e09--6516f3589ed8a304702aa871	00027a3e09--6516f9368879a44e702686f2	00027a3e09--6516f9368879a44e702686f0	f61f54f806340f8fbe22fc0fbed63a78	APPROVED	2023-09-29T16:20:06.994	2023-09-29T16:23:02.767	2023-09-29T16:23:02.767	0.0290000000
