INPUT:formula	OUTPUT:result	GOLDEN:result	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted	ASSIGNMENT:reward
((((2 - 0) - (8 - 1)) - ((1 * (-4)) - ((-6) - (-4)))) + ((((-2) + 6) * (2 - (-3))) + ((4 * 6) - (6 + (-8)))))	43				https://platform.toloka.ai/task/41562232/00027a3078--6516c4d60ab55c42a0cec79f	00027a3078--6516b2eb056db464d2cd5749	00027a3078--6516c4d60ab55c42a0cec79f	00027a3078--6516c4d60ab55c42a0cec79c	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T12:36:38.973	2023-09-29T12:39:23.708	2023-09-29T12:39:23.708	0.0190000000
((4 * (-3) + 6) + (0 - (-7) + 1))	2	2			https://platform.toloka.ai/task/41562232/00027a3078--6516c4d60ab55c42a0cec79f	00027a3078--6516b2c9f9fa01475aa9b78c	00027a3078--6516c4d60ab55c42a0cec79f	00027a3078--6516c4d60ab55c42a0cec79c	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T12:36:38.973	2023-09-29T12:39:23.708	2023-09-29T12:39:23.708	0.0190000000
(((((-7) / (-3)) / ((-4) / (-1))) - (((-4) - 7) * ((-6) * (-7)))) + ((((-1) * (-1)) - (2 + 7)) + (((-5) + (-2)) * (7 - (-9)))))	343				https://platform.toloka.ai/task/41562232/00027a3078--6516c4eee41737385212783c	00027a3078--6516b2eb056db464d2cd5761	00027a3078--6516c4eee41737385212783c	00027a3078--6516c4eee417373852127834	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T12:37:02.464	2023-09-29T12:37:39.761	2023-09-29T12:37:39.761	0.0220000000
(((-2) + (-4) - (-8) * (-9)) - ((-4) * 2 * 0 * 3))	-78	-78			https://platform.toloka.ai/task/41562232/00027a3078--6516c4eee41737385212783c	00027a3078--6516b2c9f9fa01475aa9b767	00027a3078--6516c4eee41737385212783c	00027a3078--6516c4eee417373852127834	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T12:37:02.464	2023-09-29T12:37:39.761	2023-09-29T12:37:39.761	0.0220000000
((-2) + (-8))	-10				https://platform.toloka.ai/task/41562232/00027a3078--6516c4eee41737385212783c	00027a3078--6516b2ed056db464d2cd5d79	00027a3078--6516c4eee41737385212783c	00027a3078--6516c4eee417373852127834	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T12:37:02.464	2023-09-29T12:37:39.761	2023-09-29T12:37:39.761	0.0220000000
(((7 - (-9)) - (3 + (-4))) + (((-1) + 6) - (1 + 4)))	17				https://platform.toloka.ai/task/41562232/00027a3078--6516c5158879a44e701b3dad	00027a3078--6516b2eb056db464d2cd5977	00027a3078--6516c5158879a44e701b3dad	00027a3078--6516c5158879a44e701b3dab	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T12:37:41.404	2023-09-29T12:38:05.658	2023-09-29T12:38:05.658	0.0220000000
(3 + (-9) - 9 + 6)	-9	-9			https://platform.toloka.ai/task/41562232/00027a3078--6516c5158879a44e701b3dad	00027a3078--6516b2c9f9fa01475aa9b792	00027a3078--6516c5158879a44e701b3dad	00027a3078--6516c5158879a44e701b3dab	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T12:37:41.404	2023-09-29T12:38:05.658	2023-09-29T12:38:05.658	0.0220000000
((-9) * (-3))	27				https://platform.toloka.ai/task/41562232/00027a3078--6516c5158879a44e701b3dad	00027a3078--6516b2ed056db464d2cd5d4b	00027a3078--6516c5158879a44e701b3dad	00027a3078--6516c5158879a44e701b3dab	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T12:37:41.404	2023-09-29T12:38:05.658	2023-09-29T12:38:05.658	0.0220000000
(((-9) + (-3) - 8 * (-2)) * ((-8) - (-7) + 1 * (-4)))	-20				https://platform.toloka.ai/task/41562232/00027a3078--6516c52f9ed8a30470202282	00027a3078--6516b2ed056db464d2cd5d2d	00027a3078--6516c52f9ed8a30470202282	00027a3078--6516c52f9ed8a3047020227f	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T12:38:07.328	2023-09-29T12:38:34.292	2023-09-29T12:38:34.292	0.0220000000
((-1) * 7 * 6)	-42	-42			https://platform.toloka.ai/task/41562232/00027a3078--6516c52f9ed8a30470202282	00027a3078--6516b2c9f9fa01475aa9b76d	00027a3078--6516c52f9ed8a30470202282	00027a3078--6516c52f9ed8a3047020227f	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T12:38:07.328	2023-09-29T12:38:34.292	2023-09-29T12:38:34.292	0.0220000000
((5 + 0) * (7 + (-9)))	-10				https://platform.toloka.ai/task/41562232/00027a3078--6516c52f9ed8a30470202282	00027a3078--6516b2ec056db464d2cd5b65	00027a3078--6516c52f9ed8a30470202282	00027a3078--6516c52f9ed8a3047020227f	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T12:38:07.328	2023-09-29T12:38:34.292	2023-09-29T12:38:34.292	0.0220000000
((((-7) + 6) - (5 + 7)) - ((3 + (-4)) + (6 - 3)))	-15	-15			https://platform.toloka.ai/task/41562232/00027a3078--6516c54be417373852128c59	00027a3078--6516b2c9f9fa01475aa9b765	00027a3078--6516c54be417373852128c59	00027a3078--6516c54be417373852128c56	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T12:38:35.730	2023-09-29T12:39:02.917	2023-09-29T12:39:02.917	0.0220000000
((7 + 6) * ((-4) + (-8)))	-156				https://platform.toloka.ai/task/41562232/00027a3078--6516c54be417373852128c59	00027a3078--6516b2ec056db464d2cd5ba7	00027a3078--6516c54be417373852128c59	00027a3078--6516c54be417373852128c56	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T12:38:35.730	2023-09-29T12:39:02.917	2023-09-29T12:39:02.917	0.0220000000
((((9 * 4 * (-3) + 0) + ((-1) - 6 * (-8) + (-1))) - ((1 + 0 - 9 - (-3)) + ((-3) - 9 - 9 - 7))) + ((((-6) * (-6) * (-7) + 1) + ((-8) + (-6) + 9 - (-4))) - (((-6) - 2 + (-6) + (-1)) * ((-4) * (-3) * 4 + 2))))	469				https://platform.toloka.ai/task/41562232/00027a3078--6516c54be417373852128c59	00027a3078--6516b2eb056db464d2cd5944	00027a3078--6516c54be417373852128c59	00027a3078--6516c54be417373852128c56	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T12:38:35.730	2023-09-29T12:39:02.917	2023-09-29T12:39:02.917	0.0220000000
((4 - (-7) - (-7)) + (8 + (-2) + 0))	24				https://platform.toloka.ai/task/41562232/00027a3078--6516c5689ed8a30470203045	00027a3078--6516b2ed056db464d2cd5c0c	00027a3078--6516c5689ed8a30470203045	00027a3078--6516c5689ed8a30470203042	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T12:39:04.568	2023-09-29T12:39:35.015	2023-09-29T12:39:35.015	0.0220000000
((-4) + (-7))	-11	-11			https://platform.toloka.ai/task/41562232/00027a3078--6516c5689ed8a30470203045	00027a3078--6516b2c9f9fa01475aa9b79c	00027a3078--6516c5689ed8a30470203045	00027a3078--6516c5689ed8a30470203042	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T12:39:04.568	2023-09-29T12:39:35.015	2023-09-29T12:39:35.015	0.0220000000
((1 - (-8)) * ((-4) * (-2)))	72				https://platform.toloka.ai/task/41562232/00027a3078--6516c5689ed8a30470203045	00027a3078--6516b2ec056db464d2cd5b6f	00027a3078--6516c5689ed8a30470203045	00027a3078--6516c5689ed8a30470203042	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T12:39:04.568	2023-09-29T12:39:35.015	2023-09-29T12:39:35.015	0.0220000000
((((3 / 1 + (-4)) * (3 * 3 * 5)) + (((-7) - (-9) * (-1)) / (1 / (-7) - 5))) - ((((-1) / 3 - (-9)) / (9 - (-5) - 4)) - ((3 / (-9) - 6) * ((-1) * (-8) - 4))))	-68				https://platform.toloka.ai/task/41562232/00027a3078--6516c57de41737385212987a	00027a3078--6516b2eb056db464d2cd57aa	00027a3078--6516c57de41737385212987a	00027a3078--6516c57de417373852129873	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T12:39:25.294	2023-09-29T12:45:14.453	2023-09-29T12:45:14.453	0.0220000000
((((2 - 2 + 9) - (1 * (-9) + 1)) - ((9 + 0 - 8) - ((-4) * 6 + (-6)))) + ((((-2) / (-1) + (-2)) / ((-1) / (-1) - 4)) + (((-1) + (-5) + (-7)) * (9 + (-9) + (-3)))))	27				https://platform.toloka.ai/task/41562232/00027a3078--6516c57de41737385212987a	00027a3078--6516b2eb056db464d2cd57fa	00027a3078--6516c57de41737385212987a	00027a3078--6516c57de417373852129873	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T12:39:25.294	2023-09-29T12:45:14.453	2023-09-29T12:45:14.453	0.0220000000
((8 + (-9) - (-4) + 6) + ((-5) + 0 + 8 * (-7)))	-52	-52			https://platform.toloka.ai/task/41562232/00027a3078--6516c57de41737385212987a	00027a3078--6516b2c9f9fa01475aa9b76b	00027a3078--6516c57de41737385212987a	00027a3078--6516c57de417373852129873	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T12:39:25.294	2023-09-29T12:45:14.453	2023-09-29T12:45:14.453	0.0220000000
((((-1) * (-3)) * (8 * (-3))) + (((-9) + 4) - ((-3) - (-3))))	-77	-77			https://platform.toloka.ai/task/41562232/00027a3078--6516c5919ed8a30470203a3b	00027a3078--6516b2c9f9fa01475aa9b784	00027a3078--6516c5919ed8a30470203a3b	00027a3078--6516c5919ed8a30470203a39	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T12:39:45.767	2023-09-29T12:40:12.032	2023-09-29T12:40:12.032	0.0220000000
(((9 + 9 / 8) * ((-8) - 2 / 3)) + (((-7) + (-9) + 7) / ((-5) / 9 - 2)))	-84				https://platform.toloka.ai/task/41562232/00027a3078--6516c5919ed8a30470203a3b	00027a3078--6516b2ec056db464d2cd59e7	00027a3078--6516c5919ed8a30470203a3b	00027a3078--6516c5919ed8a30470203a39	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T12:39:45.767	2023-09-29T12:40:12.032	2023-09-29T12:40:12.032	0.0220000000
((((6 - (-7)) * (6 - 3)) * ((9 + (-3)) - ((-7) + 7))) + ((((-3) - (-6)) + ((-5) - 1)) - ((4 * (-4)) + (2 * 7))))	233				https://platform.toloka.ai/task/41562232/00027a3078--6516c5919ed8a30470203a3b	00027a3078--6516b2eb056db464d2cd5775	00027a3078--6516c5919ed8a30470203a3b	00027a3078--6516c5919ed8a30470203a39	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T12:39:45.767	2023-09-29T12:40:12.032	2023-09-29T12:40:12.032	0.0220000000
((((9 * 3 + 1) - (4 - 2 - (-5))) + (((-1) + (-7) + (-6)) * (5 + (-7) * (-2)))) - (((4 - 7 - (-8)) + ((-7) + 0 * 5)) + ((7 * (-5) * 7) - (9 + 8 * 8))))	75				https://platform.toloka.ai/task/41562232/00027a3078--6516c5ad827c067dd029ac0c	00027a3078--6516b2eb056db464d2cd5812	00027a3078--6516c5ad827c067dd029ac0c	00027a3078--6516c5ad827c067dd029ac08	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T12:40:13.620	2023-09-29T12:40:47.686	2023-09-29T12:40:47.686	0.0220000000
((((-4) - 4 * (-3) + 3) * ((-3) - 3 + 1 * 4)) + (((-5) - (-7) + 7 - (-4)) * ((-3) - 2 * (-1) + 2)))	-9				https://platform.toloka.ai/task/41562232/00027a3078--6516c5ad827c067dd029ac0c	00027a3078--6516b2ec056db464d2cd5a84	00027a3078--6516c5ad827c067dd029ac0c	00027a3078--6516c5ad827c067dd029ac08	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T12:40:13.620	2023-09-29T12:40:47.686	2023-09-29T12:40:47.686	0.0220000000
(((((-7) - (-5) * 7 - 2) + ((-1) + (-7) + 5 - 4)) * (((-6) - (-5) * 7 + (-4)) - ((-5) * 7 + (-4) - (-9)))) - (((0 + (-7) + (-8) + 7) - ((-5) - (-9) - (-9) * (-6))) * ((4 - 8 - (-9) + 6) + (8 * (-4) + 0 - (-3)))))	1801	1801			https://platform.toloka.ai/task/41562232/00027a3078--6516c5ad827c067dd029ac0c	00027a3078--6516b2c9f9fa01475aa9b774	00027a3078--6516c5ad827c067dd029ac0c	00027a3078--6516c5ad827c067dd029ac08	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T12:40:13.620	2023-09-29T12:40:47.686	2023-09-29T12:40:47.686	0.0220000000
(((3 + 1 - 3) + (4 - 5 - (-3))) * ((5 + (-4) + (-6)) * (2 - (-5) * 6)))	-480	-480			https://platform.toloka.ai/task/41562232/00027a3078--6516c5d40ab55c42a0cf0038	00027a3078--6516b2c9f9fa01475aa9b78e	00027a3078--6516c5d40ab55c42a0cf0038	00027a3078--6516c5d40ab55c42a0cf0036	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T12:40:52.266	2023-09-29T12:41:24.307	2023-09-29T12:41:24.307	0.0220000000
((((2 - 2 + 9) - (1 * (-9) + 1)) - ((9 + 0 - 8) - ((-4) * 6 + (-6)))) + ((((-2) / (-1) + (-2)) / ((-1) / (-1) - 4)) + (((-1) + (-5) + (-7)) * (9 + (-9) + (-3)))))	25				https://platform.toloka.ai/task/41562232/00027a3078--6516c5d40ab55c42a0cf0038	00027a3078--6516b2eb056db464d2cd57fa	00027a3078--6516c5d40ab55c42a0cf0038	00027a3078--6516c5d40ab55c42a0cf0036	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T12:40:52.266	2023-09-29T12:41:24.307	2023-09-29T12:41:24.307	0.0220000000
(((9 / 9 + 3) * (0 - (-8) + 4)) + (((-3) + 5 - 8) / ((-2) * (-9) / 3)))	47				https://platform.toloka.ai/task/41562232/00027a3078--6516c5d40ab55c42a0cf0038	00027a3078--6516b2ec056db464d2cd59fb	00027a3078--6516c5d40ab55c42a0cf0038	00027a3078--6516c5d40ab55c42a0cf0036	4c4133aeef5b4ac1092c735ede3147ac	APPROVED	2023-09-29T12:40:52.266	2023-09-29T12:41:24.307	2023-09-29T12:41:24.307	0.0220000000
(((4 - 4) - (2 - (-1))) * ((6 - 1) - (7 - 8)))	-18				https://platform.toloka.ai/task/41562232/00027a3078--6516c6dee41737385212f066	00027a3078--6516b2eb056db464d2cd599c	00027a3078--6516c6dee41737385212f066	00027a3078--6516c6dee41737385212f063	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T12:45:18.604	2023-09-29T12:47:46.476	2023-09-29T12:47:46.476	0.0220000000
((((0 * 1) * (0 * (-7))) - (((-7) - 1) - (8 + 5))) * (((0 + 0) + (5 * 8)) * (((-6) + (-7)) + ((-8) + 5))))	-13440	-13440			https://platform.toloka.ai/task/41562232/00027a3078--6516c6dee41737385212f066	00027a3078--6516b2c9f9fa01475aa9b76f	00027a3078--6516c6dee41737385212f066	00027a3078--6516c6dee41737385212f063	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T12:45:18.604	2023-09-29T12:47:46.476	2023-09-29T12:47:46.476	0.0220000000
(9 * 8 - 2 - 3)	67				https://platform.toloka.ai/task/41562232/00027a3078--6516c6dee41737385212f066	00027a3078--6516b2ee056db464d2cd5ebb	00027a3078--6516c6dee41737385212f066	00027a3078--6516c6dee41737385212f063	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T12:45:18.604	2023-09-29T12:47:46.476	2023-09-29T12:47:46.476	0.0220000000
(4 - 7)	-3				https://platform.toloka.ai/task/41562232/00027a3078--6516c773bded9655b675ec3e	00027a3078--6516b2ed056db464d2cd5d43	00027a3078--6516c773bded9655b675ec3e	00027a3078--6516c773bded9655b675ec3c	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T12:47:47.729	2023-09-29T12:49:54.495	2023-09-29T12:49:54.495	0.0220000000
((-6) + 9 * (-4) - (-8))	-34				https://platform.toloka.ai/task/41562232/00027a3078--6516c773bded9655b675ec3e	00027a3078--6516b2ee056db464d2cd5f04	00027a3078--6516c773bded9655b675ec3e	00027a3078--6516c773bded9655b675ec3c	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T12:47:47.729	2023-09-29T12:49:54.495	2023-09-29T12:49:54.495	0.0220000000
(((((-6) * 4 + 1) * ((-6) * (-8) * 0)) - ((3 + 8 + 6) * (0 + 2 - 9))) + (((8 - (-9) + 1) * ((-6) * 4 - (-9))) - (((-1) * (-3) * 1) * ((-8) - (-4) * 9))))	-235	-235			https://platform.toloka.ai/task/41562232/00027a3078--6516c773bded9655b675ec3e	00027a3078--6516b2c9f9fa01475aa9b771	00027a3078--6516c773bded9655b675ec3e	00027a3078--6516c773bded9655b675ec3c	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T12:47:47.729	2023-09-29T12:49:54.495	2023-09-29T12:49:54.495	0.0220000000
(((((-7) / (-3)) / ((-4) / (-1))) - (((-4) - 7) * ((-6) * (-7)))) + ((((-1) * (-1)) - (2 + 7)) + (((-5) + (-2)) * (7 - (-9)))))	342				https://platform.toloka.ai/task/41562232/00027a3078--6516c7f64dc98f156ea5981a	00027a3078--6516b2eb056db464d2cd5761	00027a3078--6516c7f64dc98f156ea5981a	00027a3078--6516c7f64dc98f156ea59815	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T12:49:58.278	2023-09-29T12:54:32.570	2023-09-29T12:54:32.570	0.0220000000
(((7 - (-9)) - (3 + (-4))) + (((-1) + 6) - (1 + 4)))	17				https://platform.toloka.ai/task/41562232/00027a3078--6516c7f64dc98f156ea5981a	00027a3078--6516b2eb056db464d2cd5977	00027a3078--6516c7f64dc98f156ea5981a	00027a3078--6516c7f64dc98f156ea59815	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T12:49:58.278	2023-09-29T12:54:32.570	2023-09-29T12:54:32.570	0.0220000000
((((-5) + (-5) - 5) + ((-9) * (-9) * 8)) - ((6 + (-3) + 6) + (7 - (-8) + (-4))))	613	613			https://platform.toloka.ai/task/41562232/00027a3078--6516c7f64dc98f156ea5981a	00027a3078--6516b2c9f9fa01475aa9b796	00027a3078--6516c7f64dc98f156ea5981a	00027a3078--6516c7f64dc98f156ea59815	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T12:49:58.278	2023-09-29T12:54:32.570	2023-09-29T12:54:32.570	0.0220000000
((-6) + 9 * (-4) - (-8))	-34				https://platform.toloka.ai/task/41562232/00027a3078--6516c80402bac21657142588	00027a3078--6516b2ee056db464d2cd5f04	00027a3078--6516c80402bac21657142588	00027a3078--6516c80402bac21657142576	a78fffda0aaf4d6cb4b873d6d63aa261	APPROVED	2023-09-29T12:50:12.913	2023-09-29T12:54:46.056	2023-09-29T12:54:46.056	0.0190000000
(3 + (-9) - 9 + 6)	-9	-9			https://platform.toloka.ai/task/41562232/00027a3078--6516c80402bac21657142588	00027a3078--6516b2c9f9fa01475aa9b792	00027a3078--6516c80402bac21657142588	00027a3078--6516c80402bac21657142576	a78fffda0aaf4d6cb4b873d6d63aa261	APPROVED	2023-09-29T12:50:12.913	2023-09-29T12:54:46.056	2023-09-29T12:54:46.056	0.0190000000
((((2 - 0) - (8 - 1)) - ((1 * (-4)) - ((-6) - (-4)))) + ((((-2) + 6) * (2 - (-3))) + ((4 * 6) - (6 + (-8)))))	43				https://platform.toloka.ai/task/41562232/00027a3078--6516c80402bac21657142588	00027a3078--6516b2eb056db464d2cd5749	00027a3078--6516c80402bac21657142588	00027a3078--6516c80402bac21657142576	a78fffda0aaf4d6cb4b873d6d63aa261	APPROVED	2023-09-29T12:50:12.913	2023-09-29T12:54:46.056	2023-09-29T12:54:46.056	0.0190000000
((((3 / 1 + (-4)) * (3 * 3 * 5)) + (((-7) - (-9) * (-1)) / (1 / (-7) - 5))) - ((((-1) / 3 - (-9)) / (9 - (-5) - 4)) - ((3 / (-9) - 6) * ((-1) * (-8) - 4))))	-68				https://platform.toloka.ai/task/41562232/00027a3078--6516c87c4dc98f156ea5ce31	00027a3078--6516b2eb056db464d2cd57aa	00027a3078--6516c87c4dc98f156ea5ce31	00027a3078--6516c87c4dc98f156ea5ce2f	14098124e4a687d4023347e387bd282c	APPROVED	2023-09-29T12:52:12.248	2023-09-29T13:03:51.086	2023-09-29T13:03:51.086	0.0220000000
(((((-7) - (-5) * 7 - 2) + ((-1) + (-7) + 5 - 4)) * (((-6) - (-5) * 7 + (-4)) - ((-5) * 7 + (-4) - (-9)))) - (((0 + (-7) + (-8) + 7) - ((-5) - (-9) - (-9) * (-6))) * ((4 - 8 - (-9) + 6) + (8 * (-4) + 0 - (-3)))))	1212	1801			https://platform.toloka.ai/task/41562232/00027a3078--6516c87c4dc98f156ea5ce31	00027a3078--6516b2c9f9fa01475aa9b774	00027a3078--6516c87c4dc98f156ea5ce31	00027a3078--6516c87c4dc98f156ea5ce2f	14098124e4a687d4023347e387bd282c	APPROVED	2023-09-29T12:52:12.248	2023-09-29T13:03:51.086	2023-09-29T13:03:51.086	0.0220000000
((((2 + 5) * (0 + (-4))) * ((1 + (-4)) - (9 - (-3)))) - ((((-3) - 4) + ((-3) + (-7))) - (((-6) + (-8)) * ((-4) + 9))))	-701				https://platform.toloka.ai/task/41562232/00027a3078--6516c87c4dc98f156ea5ce31	00027a3078--6516b2eb056db464d2cd575f	00027a3078--6516c87c4dc98f156ea5ce31	00027a3078--6516c87c4dc98f156ea5ce2f	14098124e4a687d4023347e387bd282c	APPROVED	2023-09-29T12:52:12.248	2023-09-29T13:03:51.086	2023-09-29T13:03:51.086	0.0220000000
((((-5) + 3) / (1 + (-2))) + ((9 * (-4)) * ((-4) * 1)))	146				https://platform.toloka.ai/task/41562232/00027a3078--6516c90c2d0529346bdeaed8	00027a3078--6516b2eb056db464d2cd596a	00027a3078--6516c90c2d0529346bdeaed8	00027a3078--6516c90c2d0529346bdeaed6	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T12:54:36.303	2023-09-29T12:58:14.543	2023-09-29T12:58:14.543	0.0220000000
((((7 - (-4)) * (0 * (-3))) * (((-8) * 2) * (2 - (-7)))) - ((((-5) * (-7)) * ((-5) - 1)) * ((3 + (-2)) - ((-8) - 9))))	3780	3780			https://platform.toloka.ai/task/41562232/00027a3078--6516c90c2d0529346bdeaed8	00027a3078--6516b2c9f9fa01475aa9b7a2	00027a3078--6516c90c2d0529346bdeaed8	00027a3078--6516c90c2d0529346bdeaed6	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T12:54:36.303	2023-09-29T12:58:14.543	2023-09-29T12:58:14.543	0.0220000000
((-4) + 9 + 1)	6				https://platform.toloka.ai/task/41562232/00027a3078--6516c90c2d0529346bdeaed8	00027a3078--6516b2ee056db464d2cd5e23	00027a3078--6516c90c2d0529346bdeaed8	00027a3078--6516c90c2d0529346bdeaed6	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T12:54:36.303	2023-09-29T12:58:14.543	2023-09-29T12:58:14.543	0.0220000000
((((0 * 1) * (0 * (-7))) - (((-7) - 1) - (8 + 5))) * (((0 + 0) + (5 * 8)) * (((-6) + (-7)) + ((-8) + 5))))	-13440	-13440			https://platform.toloka.ai/task/41562232/00027a3078--6516c91a8879a44e701c1e6f	00027a3078--6516b2c9f9fa01475aa9b76f	00027a3078--6516c91a8879a44e701c1e6f	00027a3078--6516c91a8879a44e701c1e6c	a78fffda0aaf4d6cb4b873d6d63aa261	APPROVED	2023-09-29T12:54:50.631	2023-09-29T13:09:10.699	2023-09-29T13:09:10.699	0.0190000000
(((3 * 2) * (0 + (-4))) * (((-3) - (-9)) + (1 * (-5))))	-24				https://platform.toloka.ai/task/41562232/00027a3078--6516c91a8879a44e701c1e6f	00027a3078--6516b2eb056db464d2cd5998	00027a3078--6516c91a8879a44e701c1e6f	00027a3078--6516c91a8879a44e701c1e6c	a78fffda0aaf4d6cb4b873d6d63aa261	APPROVED	2023-09-29T12:54:50.631	2023-09-29T13:09:10.699	2023-09-29T13:09:10.699	0.0190000000
((((2 - 2 + 9) - (1 * (-9) + 1)) - ((9 + 0 - 8) - ((-4) * 6 + (-6)))) + ((((-2) / (-1) + (-2)) / ((-1) / (-1) - 4)) + (((-1) + (-5) + (-7)) * (9 + (-9) + (-3)))))	-2425				https://platform.toloka.ai/task/41562232/00027a3078--6516c91a8879a44e701c1e6f	00027a3078--6516b2eb056db464d2cd57fa	00027a3078--6516c91a8879a44e701c1e6f	00027a3078--6516c91a8879a44e701c1e6c	a78fffda0aaf4d6cb4b873d6d63aa261	APPROVED	2023-09-29T12:54:50.631	2023-09-29T13:09:10.699	2023-09-29T13:09:10.699	0.0190000000
((2 + (-6) + 2) - ((-3) * 4 - 6))	16	16			https://platform.toloka.ai/task/41562232/00027a3078--6516c91b495d233df3339a31	00027a3078--6516b2c9f9fa01475aa9b782	00027a3078--6516c91b495d233df3339a31	00027a3078--6516c91b495d233df3339a26	058395ed6dea2e767186addba89e6b1e	APPROVED	2023-09-29T12:54:51.874	2023-09-29T12:57:28.849	2023-09-29T12:57:28.849	0.0190000000
((((-4) * (-1)) + ((-1) - 6)) - ((0 - (-2)) * (1 - 8)))	11				https://platform.toloka.ai/task/41562232/00027a3078--6516c91b495d233df3339a31	00027a3078--6516b2eb056db464d2cd59ac	00027a3078--6516c91b495d233df3339a31	00027a3078--6516c91b495d233df3339a26	058395ed6dea2e767186addba89e6b1e	APPROVED	2023-09-29T12:54:51.874	2023-09-29T12:57:28.849	2023-09-29T12:57:28.849	0.0190000000
((((-5) + 3) / (1 + (-2))) + ((9 * (-4)) * ((-4) * 1)))	146				https://platform.toloka.ai/task/41562232/00027a3078--6516c91b495d233df3339a31	00027a3078--6516b2eb056db464d2cd596a	00027a3078--6516c91b495d233df3339a31	00027a3078--6516c91b495d233df3339a26	058395ed6dea2e767186addba89e6b1e	APPROVED	2023-09-29T12:54:51.874	2023-09-29T12:57:28.849	2023-09-29T12:57:28.849	0.0190000000
((((-7) - 0) + ((-4) * 6)) * ((7 + 8) + ((-2) + 9)))	-682				https://platform.toloka.ai/task/41562232/00027a3078--6516c9ea827c067dd02a9e6c	00027a3078--6516b2eb056db464d2cd5954	00027a3078--6516c9ea827c067dd02a9e6c	00027a3078--6516c9e9827c067dd02a9e63	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T12:58:18.169	2023-09-29T12:59:53.046	2023-09-29T12:59:53.046	0.0220000000
((((-4) - 4 * (-3) + 3) * ((-3) - 3 + 1 * 4)) + (((-5) - (-7) + 7 - (-4)) * ((-3) - 2 * (-1) + 2)))	-9				https://platform.toloka.ai/task/41562232/00027a3078--6516c9ea827c067dd02a9e6c	00027a3078--6516b2ec056db464d2cd5a84	00027a3078--6516c9ea827c067dd02a9e6c	00027a3078--6516c9e9827c067dd02a9e63	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T12:58:18.169	2023-09-29T12:59:53.046	2023-09-29T12:59:53.046	0.0220000000
