INPUT:formula	OUTPUT:result	GOLDEN:result	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted	ASSIGNMENT:reward
832 + 312	144				https://platform.toloka.ai/task/41864367/00027eccaf--6532b63154bf7162d388fd06	00027eccaf--6532b18702a2ad7a848d2baa	00027eccaf--6532b63154bf7162d388fd06	00027eccaf--6532b63154bf7162d388fd04	c643dce42156ac5ae114adfa28624faa	APPROVED	2023-10-20T17:17:37.546	2023-10-20T17:18:03.394	2023-10-20T17:18:03.394	0.0290000000
89 + 35	124				https://platform.toloka.ai/task/41864367/00027eccaf--6532b63154bf7162d388fd06	00027eccaf--6532b18902a2ad7a848d2d60	00027eccaf--6532b63154bf7162d388fd06	00027eccaf--6532b63154bf7162d388fd04	c643dce42156ac5ae114adfa28624faa	APPROVED	2023-10-20T17:17:37.546	2023-10-20T17:18:03.394	2023-10-20T17:18:03.394	0.0290000000
370 + 174	544				https://platform.toloka.ai/task/41864367/00027eccaf--6532b631e7bac2371970b985	00027eccaf--6532b18902a2ad7a848d2d6d	00027eccaf--6532b631e7bac2371970b985	00027eccaf--6532b631e7bac2371970b981	4f300f0c585181b13bfb9d19f0bfedb2	APPROVED	2023-10-20T17:17:37.895	2023-10-20T17:18:02.554	2023-10-20T17:18:02.554	0.0290000000
63 + 73	136	136			https://platform.toloka.ai/task/41864367/00027eccaf--6532b631e7bac2371970b985	00027eccaf--6532af264eb520245255b9a3	00027eccaf--6532b631e7bac2371970b985	00027eccaf--6532b631e7bac2371970b981	4f300f0c585181b13bfb9d19f0bfedb2	APPROVED	2023-10-20T17:17:37.895	2023-10-20T17:18:02.554	2023-10-20T17:18:02.554	0.0290000000
1689 + 3267	4956				https://platform.toloka.ai/task/41864367/00027eccaf--6532b631e7bac2371970b985	00027eccaf--6532b18902a2ad7a848d2cd4	00027eccaf--6532b631e7bac2371970b985	00027eccaf--6532b631e7bac2371970b981	4f300f0c585181b13bfb9d19f0bfedb2	APPROVED	2023-10-20T17:17:37.895	2023-10-20T17:18:02.554	2023-10-20T17:18:02.554	0.0290000000
444 + 1	445	445			https://platform.toloka.ai/task/41864367/00027eccaf--6532b63251f0de5a111a5582	00027eccaf--6532af264eb520245255b98d	00027eccaf--6532b63251f0de5a111a5582	00027eccaf--6532b63251f0de5a111a5580	4d2a58921e426744ccfc554c572a2243	APPROVED	2023-10-20T17:17:38.226	2023-10-20T17:18:11.713	2023-10-20T17:18:11.713	0.0290000000
113 + 39	152				https://platform.toloka.ai/task/41864367/00027eccaf--6532b63251f0de5a111a5582	00027eccaf--6532b18702a2ad7a848d2bf3	00027eccaf--6532b63251f0de5a111a5582	00027eccaf--6532b63251f0de5a111a5580	4d2a58921e426744ccfc554c572a2243	APPROVED	2023-10-20T17:17:38.226	2023-10-20T17:18:11.713	2023-10-20T17:18:11.713	0.0290000000
497 + 826	1323				https://platform.toloka.ai/task/41864367/00027eccaf--6532b63251f0de5a111a5582	00027eccaf--6532b18702a2ad7a848d2c51	00027eccaf--6532b63251f0de5a111a5582	00027eccaf--6532b63251f0de5a111a5580	4d2a58921e426744ccfc554c572a2243	APPROVED	2023-10-20T17:17:38.226	2023-10-20T17:18:11.713	2023-10-20T17:18:11.713	0.0290000000
634 + 987	1621				https://platform.toloka.ai/task/41864367/00027eccaf--6532b634e7bac2371970b9ff	00027eccaf--6532b18702a2ad7a848d2c34	00027eccaf--6532b634e7bac2371970b9ff	00027eccaf--6532b634e7bac2371970b9f8	b23e58a50b7ff12474d84261618c7587	APPROVED	2023-10-20T17:17:40.555	2023-10-20T17:18:01.525	2023-10-20T17:18:01.525	0.0290000000
956 + 16	972				https://platform.toloka.ai/task/41864367/00027eccaf--6532b634e7bac2371970b9ff	00027eccaf--6532b18902a2ad7a848d2d7a	00027eccaf--6532b634e7bac2371970b9ff	00027eccaf--6532b634e7bac2371970b9f8	b23e58a50b7ff12474d84261618c7587	APPROVED	2023-10-20T17:17:40.555	2023-10-20T17:18:01.525	2023-10-20T17:18:01.525	0.0290000000
7 + 8	15	15			https://platform.toloka.ai/task/41864367/00027eccaf--6532b634e7bac2371970b9ff	00027eccaf--6532af264eb520245255b98b	00027eccaf--6532b634e7bac2371970b9ff	00027eccaf--6532b634e7bac2371970b9f8	b23e58a50b7ff12474d84261618c7587	APPROVED	2023-10-20T17:17:40.555	2023-10-20T17:18:01.525	2023-10-20T17:18:01.525	0.0290000000
89 + 35	124				https://platform.toloka.ai/task/41864367/00027eccaf--6532b63e90b596667c2d7209	00027eccaf--6532b18902a2ad7a848d2d60	00027eccaf--6532b63e90b596667c2d7209	00027eccaf--6532b63e90b596667c2d7204	4ff3bb526bef2dfc09d25d66edcdc772	APPROVED	2023-10-20T17:17:50.469	2023-10-20T17:18:18.425	2023-10-20T17:18:18.425	0.0290000000
9218 + 6228	15446				https://platform.toloka.ai/task/41864367/00027eccaf--6532b63e90b596667c2d7209	00027eccaf--6532b18902a2ad7a848d2cda	00027eccaf--6532b63e90b596667c2d7209	00027eccaf--6532b63e90b596667c2d7204	4ff3bb526bef2dfc09d25d66edcdc772	APPROVED	2023-10-20T17:17:50.469	2023-10-20T17:18:18.425	2023-10-20T17:18:18.425	0.0290000000
9721 + 5754	15475	15475			https://platform.toloka.ai/task/41864367/00027eccaf--6532b63e90b596667c2d7209	00027eccaf--6532af264eb520245255b999	00027eccaf--6532b63e90b596667c2d7209	00027eccaf--6532b63e90b596667c2d7204	4ff3bb526bef2dfc09d25d66edcdc772	APPROVED	2023-10-20T17:17:50.469	2023-10-20T17:18:18.425	2023-10-20T17:18:18.425	0.0290000000
8451 + 6954	15405	15405			https://platform.toloka.ai/task/41864367/00027eccaf--6532b63f6a1218269c9e143a	00027eccaf--6532af264eb520245255b99b	00027eccaf--6532b63f6a1218269c9e143a	00027eccaf--6532b63f6a1218269c9e142d	b6f9f76f184fbd8a5e4ab8f09b33540c	APPROVED	2023-10-20T17:17:51.177	2023-10-20T17:18:21.226	2023-10-20T17:18:21.226	0.0290000000
832 + 312	1144				https://platform.toloka.ai/task/41864367/00027eccaf--6532b63f6a1218269c9e143a	00027eccaf--6532b18702a2ad7a848d2baa	00027eccaf--6532b63f6a1218269c9e143a	00027eccaf--6532b63f6a1218269c9e142d	b6f9f76f184fbd8a5e4ab8f09b33540c	APPROVED	2023-10-20T17:17:51.177	2023-10-20T17:18:21.226	2023-10-20T17:18:21.226	0.0290000000
370 + 174	544				https://platform.toloka.ai/task/41864367/00027eccaf--6532b63f6a1218269c9e143a	00027eccaf--6532b18902a2ad7a848d2d6d	00027eccaf--6532b63f6a1218269c9e143a	00027eccaf--6532b63f6a1218269c9e142d	b6f9f76f184fbd8a5e4ab8f09b33540c	APPROVED	2023-10-20T17:17:51.177	2023-10-20T17:18:21.226	2023-10-20T17:18:21.226	0.0290000000
1742 + 1925	3667				https://platform.toloka.ai/task/41864367/00027eccaf--6532b64354bf7162d3890019	00027eccaf--6532b18702a2ad7a848d2c3e	00027eccaf--6532b64354bf7162d3890019	00027eccaf--6532b64354bf7162d3890017	1cb9c517a77b9e88f58fb05f44af135c	APPROVED	2023-10-20T17:17:55.805	2023-10-20T17:18:28.196	2023-10-20T17:18:28.196	0.0290000000
7 + 8	15	15			https://platform.toloka.ai/task/41864367/00027eccaf--6532b64354bf7162d3890019	00027eccaf--6532af264eb520245255b98b	00027eccaf--6532b64354bf7162d3890019	00027eccaf--6532b64354bf7162d3890017	1cb9c517a77b9e88f58fb05f44af135c	APPROVED	2023-10-20T17:17:55.805	2023-10-20T17:18:28.196	2023-10-20T17:18:28.196	0.0290000000
956 + 16	972				https://platform.toloka.ai/task/41864367/00027eccaf--6532b64354bf7162d3890019	00027eccaf--6532b18902a2ad7a848d2d7a	00027eccaf--6532b64354bf7162d3890019	00027eccaf--6532b64354bf7162d3890017	1cb9c517a77b9e88f58fb05f44af135c	APPROVED	2023-10-20T17:17:55.805	2023-10-20T17:18:28.196	2023-10-20T17:18:28.196	0.0290000000
41 + 99	140	140			https://platform.toloka.ai/task/41864367/00027eccaf--6532b645e7bac2371970bd7a	00027eccaf--6532af254eb520245255b97b	00027eccaf--6532b645e7bac2371970bd7a	00027eccaf--6532b645e7bac2371970bd75	e7f280be4cfaddc1bd5a066090011345	APPROVED	2023-10-20T17:17:57.817	2023-10-20T17:18:27.854	2023-10-20T17:18:27.854	0.0290000000
58 + 726	784				https://platform.toloka.ai/task/41864367/00027eccaf--6532b645e7bac2371970bd7a	00027eccaf--6532b18702a2ad7a848d2c15	00027eccaf--6532b645e7bac2371970bd7a	00027eccaf--6532b645e7bac2371970bd75	e7f280be4cfaddc1bd5a066090011345	APPROVED	2023-10-20T17:17:57.817	2023-10-20T17:18:27.854	2023-10-20T17:18:27.854	0.0290000000
1742 + 1925	3667				https://platform.toloka.ai/task/41864367/00027eccaf--6532b645e7bac2371970bd7a	00027eccaf--6532b18702a2ad7a848d2c3e	00027eccaf--6532b645e7bac2371970bd7a	00027eccaf--6532b645e7bac2371970bd75	e7f280be4cfaddc1bd5a066090011345	APPROVED	2023-10-20T17:17:57.817	2023-10-20T17:18:27.854	2023-10-20T17:18:27.854	0.0290000000
832 + 312	1144				https://platform.toloka.ai/task/41864367/00027eccaf--6532b64b6a1218269c9e16b9	00027eccaf--6532b18702a2ad7a848d2baa	00027eccaf--6532b64b6a1218269c9e16b9	00027eccaf--6532b64b6a1218269c9e16b6	b23e58a50b7ff12474d84261618c7587	APPROVED	2023-10-20T17:18:03.046	2023-10-20T17:18:27.449	2023-10-20T17:18:27.449	0.0290000000
249 + 390	639				https://platform.toloka.ai/task/41864367/00027eccaf--6532b64b6a1218269c9e16b9	00027eccaf--6532b18702a2ad7a848d2bed	00027eccaf--6532b64b6a1218269c9e16b9	00027eccaf--6532b64b6a1218269c9e16b6	b23e58a50b7ff12474d84261618c7587	APPROVED	2023-10-20T17:18:03.046	2023-10-20T17:18:27.449	2023-10-20T17:18:27.449	0.0290000000
260 + 813	1073	1073			https://platform.toloka.ai/task/41864367/00027eccaf--6532b64b6a1218269c9e16b9	00027eccaf--6532af264eb520245255b98f	00027eccaf--6532b64b6a1218269c9e16b9	00027eccaf--6532b64b6a1218269c9e16b6	b23e58a50b7ff12474d84261618c7587	APPROVED	2023-10-20T17:18:03.046	2023-10-20T17:18:27.449	2023-10-20T17:18:27.449	0.0290000000
497 + 826	1323				https://platform.toloka.ai/task/41864367/00027eccaf--6532b64cb934dc383cd7aac5	00027eccaf--6532b18702a2ad7a848d2c51	00027eccaf--6532b64cb934dc383cd7aac5	00027eccaf--6532b64cb934dc383cd7aac1	4f300f0c585181b13bfb9d19f0bfedb2	APPROVED	2023-10-20T17:18:04.028	2023-10-20T17:18:26.210	2023-10-20T17:18:26.210	0.0290000000
444 + 1	445	445			https://platform.toloka.ai/task/41864367/00027eccaf--6532b64cb934dc383cd7aac5	00027eccaf--6532af264eb520245255b98d	00027eccaf--6532b64cb934dc383cd7aac5	00027eccaf--6532b64cb934dc383cd7aac1	4f300f0c585181b13bfb9d19f0bfedb2	APPROVED	2023-10-20T17:18:04.028	2023-10-20T17:18:26.210	2023-10-20T17:18:26.210	0.0290000000
5343 + 9882	15225				https://platform.toloka.ai/task/41864367/00027eccaf--6532b64cb934dc383cd7aac5	00027eccaf--6532b18902a2ad7a848d2d73	00027eccaf--6532b64cb934dc383cd7aac5	00027eccaf--6532b64cb934dc383cd7aac1	4f300f0c585181b13bfb9d19f0bfedb2	APPROVED	2023-10-20T17:18:04.028	2023-10-20T17:18:26.210	2023-10-20T17:18:26.210	0.0290000000
444 + 1	445	445			https://platform.toloka.ai/task/41864367/00027eccaf--6532b64cdc36b75808ee8782	00027eccaf--6532af264eb520245255b98d	00027eccaf--6532b64cdc36b75808ee8782	00027eccaf--6532b64cdc36b75808ee877d	c643dce42156ac5ae114adfa28624faa	APPROVED	2023-10-20T17:18:04.726	2023-10-20T17:18:30.441	2023-10-20T17:18:30.441	0.0290000000
4798 + 22420	27218				https://platform.toloka.ai/task/41864367/00027eccaf--6532b64cdc36b75808ee8782	00027eccaf--6532b18902a2ad7a848d2d5b	00027eccaf--6532b64cdc36b75808ee8782	00027eccaf--6532b64cdc36b75808ee877d	c643dce42156ac5ae114adfa28624faa	APPROVED	2023-10-20T17:18:04.726	2023-10-20T17:18:30.441	2023-10-20T17:18:30.441	0.0290000000
46 + 85	131				https://platform.toloka.ai/task/41864367/00027eccaf--6532b64cdc36b75808ee8782	00027eccaf--6532b18702a2ad7a848d2c2d	00027eccaf--6532b64cdc36b75808ee8782	00027eccaf--6532b64cdc36b75808ee877d	c643dce42156ac5ae114adfa28624faa	APPROVED	2023-10-20T17:18:04.726	2023-10-20T17:18:30.441	2023-10-20T17:18:30.441	0.0290000000
2808 + 6801	9609	9609			https://platform.toloka.ai/task/41864367/00027eccaf--6532b6521a56d0600c651c8e	00027eccaf--6532af264eb520245255b9af	00027eccaf--6532b6521a56d0600c651c8e	00027eccaf--6532b6521a56d0600c651c8b	007230d9384bade0fa9dca06f738e9f3	APPROVED	2023-10-20T17:18:10.780	2023-10-20T17:18:59.687	2023-10-20T17:18:59.687	0.0290000000
370 + 174	544				https://platform.toloka.ai/task/41864367/00027eccaf--6532b6521a56d0600c651c8e	00027eccaf--6532b18902a2ad7a848d2d6d	00027eccaf--6532b6521a56d0600c651c8e	00027eccaf--6532b6521a56d0600c651c8b	007230d9384bade0fa9dca06f738e9f3	APPROVED	2023-10-20T17:18:10.780	2023-10-20T17:18:59.687	2023-10-20T17:18:59.687	0.0290000000
5343 + 9882	15225				https://platform.toloka.ai/task/41864367/00027eccaf--6532b6521a56d0600c651c8e	00027eccaf--6532b18902a2ad7a848d2d73	00027eccaf--6532b6521a56d0600c651c8e	00027eccaf--6532b6521a56d0600c651c8b	007230d9384bade0fa9dca06f738e9f3	APPROVED	2023-10-20T17:18:10.780	2023-10-20T17:18:59.687	2023-10-20T17:18:59.687	0.0290000000
249 + 390	639				https://platform.toloka.ai/task/41864367/00027eccaf--6532b653567cd859d50db9b1	00027eccaf--6532b18702a2ad7a848d2bed	00027eccaf--6532b653567cd859d50db9b1	00027eccaf--6532b653567cd859d50db9ac	7b10812298f33d5d926c57ea59bfba7f	APPROVED	2023-10-20T17:18:11.227	2023-10-20T17:18:56.158	2023-10-20T17:18:56.158	0.0290000000
4798 + 22420	27218				https://platform.toloka.ai/task/41864367/00027eccaf--6532b653567cd859d50db9b1	00027eccaf--6532b18902a2ad7a848d2d5b	00027eccaf--6532b653567cd859d50db9b1	00027eccaf--6532b653567cd859d50db9ac	7b10812298f33d5d926c57ea59bfba7f	APPROVED	2023-10-20T17:18:11.227	2023-10-20T17:18:56.158	2023-10-20T17:18:56.158	0.0290000000
3 + 5	8	8			https://platform.toloka.ai/task/41864367/00027eccaf--6532b653567cd859d50db9b1	00027eccaf--6532af264eb520245255b9a9	00027eccaf--6532b653567cd859d50db9b1	00027eccaf--6532b653567cd859d50db9ac	7b10812298f33d5d926c57ea59bfba7f	APPROVED	2023-10-20T17:18:11.227	2023-10-20T17:18:56.158	2023-10-20T17:18:56.158	0.0290000000
6035 + 9325	15360	15360			https://platform.toloka.ai/task/41864367/00027eccaf--6532b65454bf7162d38902a8	00027eccaf--6532af264eb520245255b989	00027eccaf--6532b65454bf7162d38902a8	00027eccaf--6532b65454bf7162d38902a3	baa675bcdb4f55d1c58f4331e11dea48	APPROVED	2023-10-20T17:18:12.259	2023-10-20T17:18:41.035	2023-10-20T17:18:41.035	0.0290000000
634 + 987	1621				https://platform.toloka.ai/task/41864367/00027eccaf--6532b65454bf7162d38902a8	00027eccaf--6532b18702a2ad7a848d2c34	00027eccaf--6532b65454bf7162d38902a8	00027eccaf--6532b65454bf7162d38902a3	baa675bcdb4f55d1c58f4331e11dea48	APPROVED	2023-10-20T17:18:12.259	2023-10-20T17:18:41.035	2023-10-20T17:18:41.035	0.0290000000
89 + 35	124				https://platform.toloka.ai/task/41864367/00027eccaf--6532b65454bf7162d38902a8	00027eccaf--6532b18902a2ad7a848d2d60	00027eccaf--6532b65454bf7162d38902a8	00027eccaf--6532b65454bf7162d38902a3	baa675bcdb4f55d1c58f4331e11dea48	APPROVED	2023-10-20T17:18:12.259	2023-10-20T17:18:41.035	2023-10-20T17:18:41.035	0.0290000000
4798 + 22420	27218				https://platform.toloka.ai/task/41864367/00027eccaf--6532b6554553b86efb71bc6b	00027eccaf--6532b18902a2ad7a848d2d5b	00027eccaf--6532b6554553b86efb71bc6b	00027eccaf--6532b6554553b86efb71bc65	0fa81c631c7ddf6866d0e74b445def47	APPROVED	2023-10-20T17:18:13.782	2023-10-20T17:18:37.442	2023-10-20T17:18:37.442	0.0290000000
9218 + 6228	15446				https://platform.toloka.ai/task/41864367/00027eccaf--6532b6554553b86efb71bc6b	00027eccaf--6532b18902a2ad7a848d2cda	00027eccaf--6532b6554553b86efb71bc6b	00027eccaf--6532b6554553b86efb71bc65	0fa81c631c7ddf6866d0e74b445def47	APPROVED	2023-10-20T17:18:13.782	2023-10-20T17:18:37.442	2023-10-20T17:18:37.442	0.0290000000
3 + 5	8	8			https://platform.toloka.ai/task/41864367/00027eccaf--6532b6554553b86efb71bc6b	00027eccaf--6532af264eb520245255b9a9	00027eccaf--6532b6554553b86efb71bc6b	00027eccaf--6532b6554553b86efb71bc65	0fa81c631c7ddf6866d0e74b445def47	APPROVED	2023-10-20T17:18:13.782	2023-10-20T17:18:37.442	2023-10-20T17:18:37.442	0.0290000000
634 + 987	1621				https://platform.toloka.ai/task/41864367/00027eccaf--6532b655b934dc383cd7ac55	00027eccaf--6532b18702a2ad7a848d2c34	00027eccaf--6532b655b934dc383cd7ac55	00027eccaf--6532b655b934dc383cd7ac53	4d2a58921e426744ccfc554c572a2243	APPROVED	2023-10-20T17:18:13.142	2023-10-20T17:19:04.725	2023-10-20T17:19:04.725	0.0290000000
1742 + 1925	3667				https://platform.toloka.ai/task/41864367/00027eccaf--6532b655b934dc383cd7ac55	00027eccaf--6532b18702a2ad7a848d2c3e	00027eccaf--6532b655b934dc383cd7ac55	00027eccaf--6532b655b934dc383cd7ac53	4d2a58921e426744ccfc554c572a2243	APPROVED	2023-10-20T17:18:13.142	2023-10-20T17:19:04.725	2023-10-20T17:19:04.725	0.0290000000
8664 + 4708	13372	13372			https://platform.toloka.ai/task/41864367/00027eccaf--6532b655b934dc383cd7ac55	00027eccaf--6532af254eb520245255b983	00027eccaf--6532b655b934dc383cd7ac55	00027eccaf--6532b655b934dc383cd7ac53	4d2a58921e426744ccfc554c572a2243	APPROVED	2023-10-20T17:18:13.142	2023-10-20T17:19:04.725	2023-10-20T17:19:04.725	0.0290000000
249 + 390	639				https://platform.toloka.ai/task/41864367/00027eccaf--6532b656567cd859d50dba25	00027eccaf--6532b18702a2ad7a848d2bed	00027eccaf--6532b656567cd859d50dba25	00027eccaf--6532b656567cd859d50dba23	e406833b959069b906352c07c2d4be3e	APPROVED	2023-10-20T17:18:14.284	2023-10-20T17:19:12.605	2023-10-20T17:19:12.605	0.0290000000
113 + 39	152				https://platform.toloka.ai/task/41864367/00027eccaf--6532b656567cd859d50dba25	00027eccaf--6532b18702a2ad7a848d2bf3	00027eccaf--6532b656567cd859d50dba25	00027eccaf--6532b656567cd859d50dba23	e406833b959069b906352c07c2d4be3e	APPROVED	2023-10-20T17:18:14.284	2023-10-20T17:19:12.605	2023-10-20T17:19:12.605	0.0290000000
9721 + 5754	15475	15475			https://platform.toloka.ai/task/41864367/00027eccaf--6532b656567cd859d50dba25	00027eccaf--6532af264eb520245255b999	00027eccaf--6532b656567cd859d50dba25	00027eccaf--6532b656567cd859d50dba23	e406833b959069b906352c07c2d4be3e	APPROVED	2023-10-20T17:18:14.284	2023-10-20T17:19:12.605	2023-10-20T17:19:12.605	0.0290000000
9218 + 6228	15443				https://platform.toloka.ai/task/41864367/00027eccaf--6532b659087d3f50ca58df1e	00027eccaf--6532b18902a2ad7a848d2cda	00027eccaf--6532b659087d3f50ca58df1e	00027eccaf--6532b659087d3f50ca58df1c	0a9c7a257f3d0408da86bb71843cd53f	APPROVED	2023-10-20T17:18:17.500	2023-10-20T17:18:46.722	2023-10-20T17:18:46.722	0.0290000000
22 + 90	112	112			https://platform.toloka.ai/task/41864367/00027eccaf--6532b659087d3f50ca58df1e	00027eccaf--6532af264eb520245255b997	00027eccaf--6532b659087d3f50ca58df1e	00027eccaf--6532b659087d3f50ca58df1c	0a9c7a257f3d0408da86bb71843cd53f	APPROVED	2023-10-20T17:18:17.500	2023-10-20T17:18:46.722	2023-10-20T17:18:46.722	0.0290000000
89 + 35	124				https://platform.toloka.ai/task/41864367/00027eccaf--6532b659087d3f50ca58df1e	00027eccaf--6532b18902a2ad7a848d2d60	00027eccaf--6532b659087d3f50ca58df1e	00027eccaf--6532b659087d3f50ca58df1c	0a9c7a257f3d0408da86bb71843cd53f	APPROVED	2023-10-20T17:18:17.500	2023-10-20T17:18:46.722	2023-10-20T17:18:46.722	0.0290000000
41424 + 53744	95168				https://platform.toloka.ai/task/41864367/00027eccaf--6532b65b087d3f50ca58dfd6	00027eccaf--6532b18802a2ad7a848d2c5d	00027eccaf--6532b65b087d3f50ca58dfd6	00027eccaf--6532b65b087d3f50ca58dfd4	4ff3bb526bef2dfc09d25d66edcdc772	APPROVED	2023-10-20T17:18:19.853	2023-10-20T17:18:51.835	2023-10-20T17:18:51.835	0.0290000000
560 + 8785	9345				https://platform.toloka.ai/task/41864367/00027eccaf--6532b65b087d3f50ca58dfd6	00027eccaf--6532b18702a2ad7a848d2b8b	00027eccaf--6532b65b087d3f50ca58dfd6	00027eccaf--6532b65b087d3f50ca58dfd4	4ff3bb526bef2dfc09d25d66edcdc772	APPROVED	2023-10-20T17:18:19.853	2023-10-20T17:18:51.835	2023-10-20T17:18:51.835	0.0290000000
6035 + 9325	15360	15360			https://platform.toloka.ai/task/41864367/00027eccaf--6532b65b087d3f50ca58dfd6	00027eccaf--6532af264eb520245255b989	00027eccaf--6532b65b087d3f50ca58dfd6	00027eccaf--6532b65b087d3f50ca58dfd4	4ff3bb526bef2dfc09d25d66edcdc772	APPROVED	2023-10-20T17:18:19.853	2023-10-20T17:18:51.835	2023-10-20T17:18:51.835	0.0290000000
444 + 1	445	445			https://platform.toloka.ai/task/41864367/00027eccaf--6532b65f087d3f50ca58e063	00027eccaf--6532af264eb520245255b98d	00027eccaf--6532b65f087d3f50ca58e063	00027eccaf--6532b65e087d3f50ca58e054	b6f9f76f184fbd8a5e4ab8f09b33540c	APPROVED	2023-10-20T17:18:23.046	2023-10-20T17:18:47.845	2023-10-20T17:18:47.845	0.0290000000
1560 + 1266	2826				https://platform.toloka.ai/task/41864367/00027eccaf--6532b65f087d3f50ca58e063	00027eccaf--6532b18702a2ad7a848d2c1f	00027eccaf--6532b65f087d3f50ca58e063	00027eccaf--6532b65e087d3f50ca58e054	b6f9f76f184fbd8a5e4ab8f09b33540c	APPROVED	2023-10-20T17:18:23.046	2023-10-20T17:18:47.845	2023-10-20T17:18:47.845	0.0290000000
113 + 39	152				https://platform.toloka.ai/task/41864367/00027eccaf--6532b65f087d3f50ca58e063	00027eccaf--6532b18702a2ad7a848d2bf3	00027eccaf--6532b65f087d3f50ca58e063	00027eccaf--6532b65e087d3f50ca58e054	b6f9f76f184fbd8a5e4ab8f09b33540c	APPROVED	2023-10-20T17:18:23.046	2023-10-20T17:18:47.845	2023-10-20T17:18:47.845	0.0290000000
1689 + 3267	4956				https://platform.toloka.ai/task/41864367/00027eccaf--6532b65f51f0de5a111a5cbf	00027eccaf--6532b18902a2ad7a848d2cd4	00027eccaf--6532b65f51f0de5a111a5cbf	00027eccaf--6532b65f51f0de5a111a5cb8	7ffba062092ae3e56aafb1fb84d378df	APPROVED	2023-10-20T17:18:23.761	2023-10-20T17:19:18.987	2023-10-20T17:19:18.987	0.0290000000
153 + 389	542	542			https://platform.toloka.ai/task/41864367/00027eccaf--6532b65f51f0de5a111a5cbf	00027eccaf--6532af264eb520245255b993	00027eccaf--6532b65f51f0de5a111a5cbf	00027eccaf--6532b65f51f0de5a111a5cb8	7ffba062092ae3e56aafb1fb84d378df	APPROVED	2023-10-20T17:18:23.761	2023-10-20T17:19:18.987	2023-10-20T17:19:18.987	0.0290000000
249 + 390	639				https://platform.toloka.ai/task/41864367/00027eccaf--6532b65f51f0de5a111a5cbf	00027eccaf--6532b18702a2ad7a848d2bed	00027eccaf--6532b65f51f0de5a111a5cbf	00027eccaf--6532b65f51f0de5a111a5cb8	7ffba062092ae3e56aafb1fb84d378df	APPROVED	2023-10-20T17:18:23.761	2023-10-20T17:19:18.987	2023-10-20T17:19:18.987	0.0290000000
82 + 71	153	153			https://platform.toloka.ai/task/41864367/00027eccaf--6532b664567cd859d50dbd18	00027eccaf--6532af264eb520245255b9a7	00027eccaf--6532b664567cd859d50dbd18	00027eccaf--6532b664567cd859d50dbd16	b23e58a50b7ff12474d84261618c7587	APPROVED	2023-10-20T17:18:28.799	2023-10-20T17:19:01.384	2023-10-20T17:19:01.384	0.0290000000
560 + 8785	9345				https://platform.toloka.ai/task/41864367/00027eccaf--6532b664567cd859d50dbd18	00027eccaf--6532b18702a2ad7a848d2b8b	00027eccaf--6532b664567cd859d50dbd18	00027eccaf--6532b664567cd859d50dbd16	b23e58a50b7ff12474d84261618c7587	APPROVED	2023-10-20T17:18:28.799	2023-10-20T17:19:01.384	2023-10-20T17:19:01.384	0.0290000000
41424 + 53744	95168				https://platform.toloka.ai/task/41864367/00027eccaf--6532b664567cd859d50dbd18	00027eccaf--6532b18802a2ad7a848d2c5d	00027eccaf--6532b664567cd859d50dbd18	00027eccaf--6532b664567cd859d50dbd16	b23e58a50b7ff12474d84261618c7587	APPROVED	2023-10-20T17:18:28.799	2023-10-20T17:19:01.384	2023-10-20T17:19:01.384	0.0290000000
82 + 71	153	153			https://platform.toloka.ai/task/41864367/00027eccaf--6532b6645db5dd69c6fb4376	00027eccaf--6532af264eb520245255b9a7	00027eccaf--6532b6645db5dd69c6fb4376	00027eccaf--6532b6645db5dd69c6fb436f	4f300f0c585181b13bfb9d19f0bfedb2	APPROVED	2023-10-20T17:18:28.116	2023-10-20T17:18:49.366	2023-10-20T17:18:49.366	0.0290000000
89 + 35	124				https://platform.toloka.ai/task/41864367/00027eccaf--6532b6645db5dd69c6fb4376	00027eccaf--6532b18902a2ad7a848d2d60	00027eccaf--6532b6645db5dd69c6fb4376	00027eccaf--6532b6645db5dd69c6fb436f	4f300f0c585181b13bfb9d19f0bfedb2	APPROVED	2023-10-20T17:18:28.116	2023-10-20T17:18:49.366	2023-10-20T17:18:49.366	0.0290000000
